YEAR,MONTH,FISHING_GROUND_CODE,FLEET,FISHERY,GEAR,SPECIES,FISHING_DAYS,CATCH
2024,11,5207106,Indonesia,Purse seine | LS,Purse seine,Common dolphinfish,6.0,1.359
2024,11,5207109,Indonesia,Line | Handline,Handline,Common dolphinfish,1.0,0.042
2024,11,5208081,Sri Lanka,Purse seine | Other,Ringnet (offshore),Indian scad,20.0,2.3
2024,11,5208102,Indonesia,Line | Handline,Handline,Common dolphinfish,6.0,0.05
2024,11,5208102,Indonesia,Line | Handline,Handline (offshore),Common dolphinfish,1.0,0.17
2024,11,5208103,Indonesia,Line | Handline,Handline,Common dolphinfish,13.0,0.05
2024,11,5208105,Indonesia,Line | Handline,Handline,Common dolphinfish,11.0,0.13
2024,11,5208105,Indonesia,Line | Handline,Handline (offshore),Common dolphinfish,6.0,0.07
2024,11,5208106,Indonesia,Line | Handline,Handline,Common dolphinfish,32.0,0.127
2024,11,5208106,Indonesia,Line | Handline,Handline (offshore),Common dolphinfish,2.0,0.02
2024,11,5208107,Indonesia,Line | Handline,Handline,Common dolphinfish,10.0,0.1
2024,11,5208108,Indonesia,Line | Handline,Handline,Common dolphinfish,9.0,0.06
2024,11,5208109,Indonesia,Line | Handline,Handline,Common dolphinfish,1.0,0.038
2024,11,5208112,Indonesia,Purse seine | LS,Small purse seine,Common dolphinfish,1.0,0.316
2024,11,5208116,Indonesia,Purse seine | LS,Purse seine,Common dolphinfish,3.0,1.0
2024,11,5209104,Indonesia,Line | Handline,Handline,Common dolphinfish,2.0,1.05
2024,11,5209105,Indonesia,Line | Handline,Handline,Common dolphinfish,6.0,0.05
2024,11,5209106,Indonesia,Line | Handline,Handline,Common dolphinfish,5.0,0.195
2024,11,5209108,Indonesia,Line | Handline,Handline (offshore),Common dolphinfish,4.0,0.583
2024,11,5209109,Indonesia,Line | Handline,Handline,Common dolphinfish,2.0,0.047
2024,11,5209111,Indonesia,Purse seine | LS,Small purse seine,Common dolphinfish,4.0,0.478
2024,11,5210109,Indonesia,Line | Handline,Handline,Common dolphinfish,10.0,0.535
2024,11,5210112,Indonesia,Line | Handline,Handline,Common dolphinfish,1.0,0.005
2024,11,5210124,Indonesia,Purse seine | LS,Purse seine,Common dolphinfish,12.0,0.397
2024,11,5211111,Indonesia,Line | Handline,Handline,Common dolphinfish,1.0,0.001
2024,11,5211113,Indonesia,Line | Handline,Handline,Common dolphinfish,3.0,0.005
2024,11,5211114,Indonesia,Line | Handline,Handline,Common dolphinfish,3.0,0.063
2024,11,5212112,Indonesia,Line | Handline,Handline,Common dolphinfish,2.0,0.001
2024,11,5213109,Indonesia,Line | Handline,Handline (offshore),Common dolphinfish,4.0,1.017
2024,11,5216115,Indonesia,Purse seine | LS,Purse seine,Common dolphinfish,1.0,0.2
2024,11,6100075,Sri Lanka,Gillnet,Gillnet,Blue shark,1200.0,0.8
2024,11,6100075,Sri Lanka,Gillnet,Gillnet,Silky shark,1200.0,6.3
2024,11,6100075,Sri Lanka,Gillnet,Gillnet,Shortfin mako,1200.0,0.3
2024,11,6100075,Sri Lanka,Gillnet,Gillnet,Smooth hammerhead,1200.0,0.3
2024,11,6100075,Sri Lanka,Line | Coastal longline,Coastal longline,Blue shark,1363.0,0.6
2024,11,6100075,Sri Lanka,Line | Coastal longline,Coastal longline,Silky shark,1363.0,18.5
2024,11,6100075,Sri Lanka,Line | Coastal longline,Coastal longline,Shortfin mako,1363.0,1.1
2024,11,6100075,Sri Lanka,Line | Coastal longline,Coastal longline,Smooth hammerhead,1363.0,0.9
2024,11,6100075,Sri Lanka,Purse seine | Other,Ringnet,Rough triggerfish,6150.0,96.5
2024,11,6100075,Sri Lanka,Purse seine | Other,Ringnet,Indian mackerel,6150.0,11.3
2024,11,6100075,Sri Lanka,Purse seine | Other,Ringnet,Rainbow runner,6150.0,69.0
2024,11,6100075,Sri Lanka,Purse seine | Other,Ringnet,Indian scad,6150.0,1381.3
2024,11,6100075,Sri Lanka,Purse seine | Other,Ringnet,Silky shark,6150.0,0.1
2024,11,6100075,Sri Lanka,Longline | Fresh,Longline (fresh),Blue shark,667.0,1.2
2024,11,6100075,Sri Lanka,Longline | Fresh,Longline (fresh),Silky shark,667.0,0.5
2024,11,6100080,Sri Lanka,Gillnet,Gillnet,Rough triggerfish,853.0,1.5
2024,11,6100080,Sri Lanka,Gillnet,Gillnet,Rainbow runner,853.0,0.8
2024,11,6100080,Sri Lanka,Gillnet,Gillnet,Indian scad,853.0,0.6
2024,11,6100080,Sri Lanka,Gillnet,Gillnet,Giant manta,853.0,0.1
2024,11,6100080,Sri Lanka,Gillnet,Gillnet,Silky shark,853.0,0.2
2024,11,6100080,Sri Lanka,Gillnet,Gillnet,Smooth hammerhead,853.0,0.9
2024,11,6100080,Sri Lanka,Purse seine | Other,Ringnet,Rough triggerfish,5172.0,196.3
2024,11,6100080,Sri Lanka,Purse seine | Other,Ringnet,Rainbow runner,5172.0,39.0
2024,11,6100080,Sri Lanka,Purse seine | Other,Ringnet,Indian scad,5172.0,1184.2
2024,11,6105065,Sri Lanka,Longline | Fresh,Longline (fresh),Indian scad,807.0,0.1
2024,11,6105065,Sri Lanka,Longline | Fresh,Longline (fresh),Great hammerhead,807.0,0.1
2024,11,6105075,Sri Lanka,Gillnet,Gillnet,Rough triggerfish,1286.0,0.7
2024,11,6105075,Sri Lanka,Gillnet,Gillnet,Indian scad,1286.0,0.2
2024,11,6105075,Sri Lanka,Gillnet,Gillnet,Giant manta,1286.0,0.1
2024,11,6105075,Sri Lanka,Gillnet,Gillnet,Silky shark,1286.0,0.4
2024,11,6105075,Sri Lanka,Gillnet,Gillnet,Smooth hammerhead,1286.0,0.1
2024,11,6105075,Sri Lanka,Line | Coastal longline,Coastal longline,Blue shark,2164.0,0.2
2024,11,6105075,Sri Lanka,Line | Coastal longline,Coastal longline,Silky shark,2164.0,12.9
2024,11,6105075,Sri Lanka,Line | Coastal longline,Coastal longline,Smooth hammerhead,2164.0,0.1
2024,11,6105075,Sri Lanka,Line | Handline,Handline,Bigeye scad,280.0,0.8
2024,11,6105075,Sri Lanka,Line | Handline,Handline,Common dolphinfish,280.0,1.1
2024,11,6105075,Sri Lanka,Other,Beach seine,Dorab wolf-herring,964.0,2.0
2024,11,6105075,Sri Lanka,Other,Beach seine,Needle cuttlefish,964.0,9.4
2024,11,6105075,Sri Lanka,Other,Beach seine,Indian mackerel,964.0,21.0
2024,11,6105075,Sri Lanka,Purse seine | Other,Ringnet,Rough triggerfish,2957.0,26.1
2024,11,6105075,Sri Lanka,Purse seine | Other,Ringnet,Rainbow runner,2957.0,15.1
2024,11,6105075,Sri Lanka,Purse seine | Other,Ringnet,Indian scad,2957.0,610.0
2024,11,6105075,Sri Lanka,Purse seine | Other,Ringnet,Silky shark,2957.0,0.1
2024,11,6105080,Sri Lanka,Baitboat,Baitboat,Bigeye scad,137.0,12.1
2024,11,6105080,Sri Lanka,Gillnet,Gillnet,Indian scad,2034.0,6.0
2024,11,6105080,Sri Lanka,Gillnet,Gillnet,Giant manta,2034.0,1.0
2024,11,6105080,Sri Lanka,Gillnet,Gillnet,Blue shark,2034.0,0.1
2024,11,6105080,Sri Lanka,Gillnet,Gillnet,Silky shark,2034.0,2.2
2024,11,6105080,Sri Lanka,Gillnet,Gillnet,Shortfin mako,2034.0,0.1
2024,11,6105080,Sri Lanka,Gillnet,Gillnet,Scalloped hammerhead,2034.0,12.3
2024,11,6105080,Sri Lanka,Line | Coastal longline,Coastal longline,Indian scad,2509.0,2.5
2024,11,6105080,Sri Lanka,Line | Coastal longline,Coastal longline,Blue shark,2509.0,1.9
2024,11,6105080,Sri Lanka,Line | Handline,Handline,Bigeye scad,1101.0,33.1
2024,11,6105080,Sri Lanka,Line | Handline,Handline,Indian mackerel,1101.0,15.5
2024,11,6105080,Sri Lanka,Line | Trolling,Troll line,Bigeye scad,976.0,1.8
2024,11,6105080,Sri Lanka,Other,Beach seine,Dorab wolf-herring,716.0,1.3
2024,11,6105080,Sri Lanka,Other,Beach seine,Needle cuttlefish,716.0,12.4
2024,11,6105080,Sri Lanka,Other,Beach seine,Indian mackerel,716.0,40.3
2024,11,6105080,Sri Lanka,Purse seine | Other,Ringnet,Rough triggerfish,1727.0,29.2
2024,11,6105080,Sri Lanka,Purse seine | Other,Ringnet,Rainbow runner,1727.0,8.8
2024,11,6105080,Sri Lanka,Purse seine | Other,Ringnet,Indian scad,1727.0,307.9
2024,11,6105085,Sri Lanka,Purse seine | Other,Ringnet,Rough triggerfish,1623.0,33.3
2024,11,6105085,Sri Lanka,Purse seine | Other,Ringnet,Indian scad,1623.0,165.9
2024,11,6110060,Sri Lanka,Longline | Fresh,Longline (fresh),Silky shark,562.0,0.7
2024,11,6110065,Sri Lanka,Longline | Fresh,Longline (fresh),Indian scad,2843.0,1.0
2024,11,6110065,Sri Lanka,Longline | Fresh,Longline (fresh),Silky shark,2843.0,0.7
2024,11,6110080,Sri Lanka,Purse seine | Other,Ringnet,Rough triggerfish,262.0,2.3
2024,11,6110080,Sri Lanka,Purse seine | Other,Ringnet,Rainbow runner,262.0,1.2
2024,11,6110080,Sri Lanka,Purse seine | Other,Ringnet,Indian scad,262.0,65.1
2024,11,6115065,Sri Lanka,Longline | Fresh,Longline (fresh),Silky shark,246.0,0.1
2024,11,6120055,I. R. Iran,Gillnet,Gillnet,Common dolphinfish,2621.0,35.5
2024,11,6120060,I. R. Iran,Gillnet,Gillnet,Common dolphinfish,13440.0,519.9
2024,11,6120060,I. R. Iran,Gillnet,Gillnet,Whitecheek shark,13440.0,5.2
2024,11,6120060,I. R. Iran,Gillnet,Gillnet,Spottail shark,13440.0,10.5
2024,11,6120060,I. R. Iran,Gillnet,Gillnet,Silky shark,13440.0,0.8
2024,11,6120060,I. R. Iran,Gillnet,Gillnet,Oceanic whitetip shark,13440.0,0.2
2024,11,6120060,I. R. Iran,Gillnet,Gillnet,Milk shark,13440.0,21.6
2024,11,6120060,I. R. Iran,Gillnet,Gillnet,Shortfin mako,13440.0,0.2
2024,11,6120060,I. R. Iran,Line | Trolling,Troll line,Common dolphinfish,9460.0,126.8
2024,11,6120060,I. R. Iran,Line | Trolling,Troll line,Spottail shark,9460.0,4.8
2024,11,6120060,I. R. Iran,Line | Trolling,Troll line,Milk shark,9460.0,11.0
2024,11,6125045,I. R. Iran,Gillnet,Gillnet,Whitecheek shark,435.0,0.1
2024,11,6125045,I. R. Iran,Gillnet,Gillnet,Spottail shark,435.0,0.2
2024,11,6125045,I. R. Iran,Gillnet,Gillnet,Milk shark,435.0,0.4
2024,11,6125045,I. R. Iran,Line | Trolling,Troll line,Spottail shark,183.0,0.5
2024,11,6125045,I. R. Iran,Line | Trolling,Troll line,Milk shark,183.0,1.2
2024,11,6125050,I. R. Iran,Gillnet,Gillnet,Common dolphinfish,19691.0,15.3
2024,11,6125050,I. R. Iran,Gillnet,Gillnet,Whitecheek shark,19691.0,0.5
2024,11,6125050,I. R. Iran,Gillnet,Gillnet,Spottail shark,19691.0,0.9
2024,11,6125050,I. R. Iran,Gillnet,Gillnet,Milk shark,19691.0,2.0
2024,11,6125050,I. R. Iran,Line | Trolling,Troll line,Common dolphinfish,5812.0,5.9
2024,11,6125050,I. R. Iran,Line | Trolling,Troll line,Spottail shark,5812.0,0.6
2024,11,6125050,I. R. Iran,Line | Trolling,Troll line,Milk shark,5812.0,1.6
2024,11,6125055,I. R. Iran,Gillnet,Gillnet,Common dolphinfish,10725.0,73.7
2024,11,6125055,I. R. Iran,Gillnet,Gillnet,Whitecheek shark,10725.0,1.5
2024,11,6125055,I. R. Iran,Gillnet,Gillnet,Spottail shark,10725.0,2.9
2024,11,6125055,I. R. Iran,Gillnet,Gillnet,Milk shark,10725.0,6.2
2024,11,6125055,I. R. Iran,Line | Trolling,Troll line,Common dolphinfish,5127.0,28.1
2024,11,6125055,I. R. Iran,Line | Trolling,Troll line,Spottail shark,5127.0,2.0
2024,11,6125055,I. R. Iran,Line | Trolling,Troll line,Milk shark,5127.0,4.8
2024,11,6125060,I. R. Iran,Gillnet,Gillnet,Common dolphinfish,1688.0,48.6
2024,11,6125060,I. R. Iran,Gillnet,Gillnet,Whitecheek shark,1688.0,0.3
2024,11,6125060,I. R. Iran,Gillnet,Gillnet,Spottail shark,1688.0,0.5
2024,11,6125060,I. R. Iran,Gillnet,Gillnet,Milk shark,1688.0,1.1
2024,11,6125060,I. R. Iran,Line | Coastal longline,Coastal longline,Common dolphinfish,25089.117760337,54.04
2024,11,6125060,I. R. Iran,Line | Trolling,Troll line,Common dolphinfish,1462.0,18.7
2024,11,6125060,I. R. Iran,Line | Trolling,Troll line,Spottail shark,1462.0,0.4
2024,11,6125060,I. R. Iran,Line | Trolling,Troll line,Milk shark,1462.0,0.8
2024,11,6200035,Kenya,Gillnet,Gillnet,Common dolphinfish,12000.0,3.37933
2024,11,6200035,Kenya,Line | Coastal longline,Coastal longline,Common dolphinfish,1360.0,0.005
2024,11,6200035,Kenya,Line | Coastal longline,Coastal longline,Great barracuda,1360.0,0.001
2024,11,6200035,Kenya,Line | Coastal longline,Coastal longline,Escolar,1360.0,0.0088
2024,11,6200035,Kenya,Line | Coastal longline,Coastal longline,Blue shark,1360.0,0.4184
2024,11,6200035,Kenya,Line | Coastal longline,Coastal longline,Silky shark,1360.0,0.0474
2024,11,6200035,Kenya,Line | Coastal longline,Coastal longline,Shortfin mako,1360.0,0.0666
2024,11,6200035,Kenya,Line | Handline,Handline,Great barracuda,7750.0,28.8
2024,11,6200035,Kenya,Line | Trolling,Troll line,Great barracuda,1200.0,12.34
2024,11,6200040,Kenya,Gillnet,Gillnet,Common dolphinfish,12000.0,1.6176
2024,11,6200040,Kenya,Line | Coastal longline,Coastal longline,Common dolphinfish,1360.0,0.00333
2024,11,6200040,Kenya,Line | Coastal longline,Coastal longline,Great barracuda,1360.0,0.00067
2024,11,6200040,Kenya,Line | Coastal longline,Coastal longline,Escolar,1360.0,0.00587
2024,11,6200040,Kenya,Line | Coastal longline,Coastal longline,Blue shark,1360.0,0.27893
2024,11,6200040,Kenya,Line | Coastal longline,Coastal longline,Silky shark,1360.0,0.0316
2024,11,6200040,Kenya,Line | Coastal longline,Coastal longline,Shortfin mako,1360.0,0.0444
2024,11,6200040,Kenya,Line | Handline,Handline,Great barracuda,7750.0,19.2
2024,11,6200040,Kenya,Line | Trolling,Troll line,Great barracuda,1200.0,8.22667
2024,11,6200055,Sri Lanka,Longline | Fresh,Longline (fresh),Blue shark,35.0,0.1
2024,11,6200065,Sri Lanka,Longline | Fresh,Longline (fresh),Shortfin mako,1194.0,0.1
2024,11,6200075,Sri Lanka,Longline | Fresh,Longline (fresh),Blue shark,14461.0,0.1
2024,11,6200075,Sri Lanka,Longline | Fresh,Longline (fresh),Silky shark,14461.0,0.5
2024,11,6205040,Comoros,Line | Coastal longline,Coastal longline,Common dolphinfish,27867.3142242695,2.92211
2024,11,6205040,Comoros,Line | Coastal longline,Coastal longline,Blue shark,27867.3142242695,0.93087
2024,11,6205040,Comoros,Line | Handline,Handline,Blue shark,10321.2853556143,11.76885
2024,11,6205040,Comoros,Line | Handline,Handline,Oceanic whitetip shark,10321.2853556143,15.65606
2024,11,6205040,Comoros,Line | Trolling,Troll line,Common dolphinfish,14786.5496395677,11.96011
2024,11,6205040,Comoros,Line | Trolling,Troll line,Blue shark,14786.5496395677,0.14819
2024,11,6205040,Comoros,Line | Trolling,Troll line,Silky shark,14786.5496395677,1.18633
2024,11,6205040,Comoros,Line | Trolling,Troll line,Oceanic whitetip shark,14786.5496395677,1.16014
2024,11,6205060,Sri Lanka,Longline | Fresh,Longline (fresh),Blue shark,2141.0,0.4
2024,11,6205060,Sri Lanka,Longline | Fresh,Longline (fresh),Silky shark,2141.0,1.8
2024,11,6205065,Sri Lanka,Longline | Fresh,Longline (fresh),Giant manta,4212.0,0.2
2024,11,6205065,Sri Lanka,Longline | Fresh,Longline (fresh),Blue shark,4212.0,0.7
2024,11,6205065,Sri Lanka,Longline | Fresh,Longline (fresh),Silky shark,4212.0,0.9
2024,11,6205065,Sri Lanka,Longline | Fresh,Longline (fresh),Shortfin mako,4212.0,0.7
2024,11,6205075,Sri Lanka,Longline | Fresh,Longline (fresh),Silky shark,11654.0,0.1
2024,11,6205080,Sri Lanka,Longline | Fresh,Longline (fresh),Blue shark,2317.0,0.2
2024,11,6205080,Sri Lanka,Longline | Fresh,Longline (fresh),Shortfin mako,2317.0,0.1
2024,12,5100077,Sri Lanka,Gillnet,Gillnet (offshore),Blue shark,130.0,0.1
2024,12,5100077,Sri Lanka,Gillnet,Gillnet (offshore),Silky shark,130.0,0.1
2024,12,5100077,Sri Lanka,Gillnet,Gillnet (offshore),Great hammerhead,130.0,0.1
2024,12,5100078,Sri Lanka,Gillnet,Gillnet (offshore),Giant manta,477.0,0.2
2024,12,5100078,Sri Lanka,Gillnet,Gillnet (offshore),Blue shark,477.0,0.1
2024,12,5100078,Sri Lanka,Purse seine | Other,Ringnet (offshore),Rough triggerfish,79.0,1.0
2024,12,5100078,Sri Lanka,Purse seine | Other,Ringnet (offshore),Rainbow runner,79.0,2.6
2024,12,5100078,Sri Lanka,Purse seine | Other,Ringnet (offshore),Indian scad,79.0,12.4
2024,12,5100079,Sri Lanka,Gillnet,Gillnet (offshore),Giant manta,260.0,0.3
2024,12,5100079,Sri Lanka,Gillnet,Gillnet (offshore),Blue shark,260.0,0.1
2024,12,5100079,Sri Lanka,Purse seine | Other,Ringnet (offshore),Rough triggerfish,79.0,3.0
2024,12,5100079,Sri Lanka,Purse seine | Other,Ringnet (offshore),Indian scad,79.0,13.2
2024,12,5100080,Sri Lanka,Purse seine | Other,Ringnet (offshore),Rainbow runner,99.0,1.0
2024,12,5100080,Sri Lanka,Purse seine | Other,Ringnet (offshore),Indian scad,99.0,11.0
2024,12,5100081,Sri Lanka,Gillnet,Gillnet (offshore),Giant manta,630.0,0.2
2024,12,5100081,Sri Lanka,Gillnet,Gillnet (offshore),Silky shark,630.0,0.1
2024,12,5100081,Sri Lanka,Purse seine | Other,Ringnet (offshore),Indian scad,119.0,3.0
2024,12,5100082,Sri Lanka,Purse seine | Other,Ringnet (offshore),Rough triggerfish,79.0,0.1
2024,12,5100082,Sri Lanka,Purse seine | Other,Ringnet (offshore),Rainbow runner,79.0,0.6
2024,12,5100082,Sri Lanka,Purse seine | Other,Ringnet (offshore),Indian scad,79.0,10.3
2024,12,5100083,Sri Lanka,Purse seine | Other,Ringnet (offshore),Rough triggerfish,119.0,2.9
2024,12,5100083,Sri Lanka,Purse seine | Other,Ringnet (offshore),Rainbow runner,119.0,6.2
2024,12,5100083,Sri Lanka,Purse seine | Other,Ringnet (offshore),Indian scad,119.0,11.8
2024,12,5100084,Sri Lanka,Gillnet,Gillnet (offshore),Giant manta,239.0,0.1
2024,12,5100084,Sri Lanka,Gillnet,Gillnet (offshore),Silky shark,239.0,0.1
2024,12,5100084,Sri Lanka,Purse seine | Other,Ringnet (offshore),Rough triggerfish,119.0,1.5
2024,12,5100084,Sri Lanka,Purse seine | Other,Ringnet (offshore),Indian scad,119.0,12.0
2024,12,5100085,Sri Lanka,Purse seine | Other,Ringnet (offshore),Indian scad,59.0,2.5
2024,12,5100086,Sri Lanka,Gillnet,Gillnet (offshore),Giant manta,347.0,0.1
2024,12,5100086,Sri Lanka,Purse seine | Other,Ringnet (offshore),Rough triggerfish,257.0,1.4
2024,12,5100086,Sri Lanka,Purse seine | Other,Ringnet (offshore),Rainbow runner,257.0,1.0
2024,12,5100086,Sri Lanka,Purse seine | Other,Ringnet (offshore),Indian scad,257.0,35.8
2024,12,5100087,Sri Lanka,Purse seine | Other,Ringnet (offshore),Indian scad,40.0,3.8
2024,12,5100089,Sri Lanka,Purse seine | Other,Ringnet (offshore),Indian scad,20.0,3.9
2024,12,5100090,Sri Lanka,Purse seine | Other,Ringnet (offshore),Indian scad,20.0,6.0
2024,12,5100091,Sri Lanka,Purse seine | Other,Ringnet (offshore),Rough triggerfish,40.0,0.1
2024,12,5100091,Sri Lanka,Purse seine | Other,Ringnet (offshore),Rainbow runner,40.0,0.1
2024,12,5100091,Sri Lanka,Purse seine | Other,Ringnet (offshore),Indian scad,40.0,7.6
2024,12,5101077,Sri Lanka,Purse seine | Other,Ringnet (offshore),Rough triggerfish,40.0,0.6
2024,12,5101077,Sri Lanka,Purse seine | Other,Ringnet (offshore),Rainbow runner,40.0,1.3
2024,12,5101077,Sri Lanka,Purse seine | Other,Ringnet (offshore),Indian scad,40.0,4.5
2024,12,5101078,Sri Lanka,Gillnet,Gillnet (offshore),Giant manta,174.0,0.7
2024,12,5101078,Sri Lanka,Gillnet,Gillnet (offshore),Blue shark,174.0,0.1
2024,12,5101078,Sri Lanka,Gillnet,Gillnet (offshore),Silky shark,174.0,0.1
2024,12,5101079,Sri Lanka,Purse seine | Other,Ringnet (offshore),Indian scad,79.0,10.0
2024,12,5101080,Sri Lanka,Purse seine | Other,Ringnet (offshore),Indian scad,20.0,3.0
2024,12,5101081,Sri Lanka,Purse seine | Other,Ringnet (offshore),Indian scad,40.0,4.0
2024,12,5101082,Sri Lanka,Purse seine | Other,Ringnet (offshore),Indian scad,20.0,1.9
2024,12,5101083,Sri Lanka,Purse seine | Other,Ringnet (offshore),Rough triggerfish,40.0,1.0
2024,12,5101083,Sri Lanka,Purse seine | Other,Ringnet (offshore),Indian scad,40.0,3.2
2024,12,5101084,Sri Lanka,Purse seine | Other,Ringnet (offshore),Rough triggerfish,59.0,0.5
2024,12,5101084,Sri Lanka,Purse seine | Other,Ringnet (offshore),Indian scad,59.0,3.7
2024,12,5101085,Sri Lanka,Purse seine | Other,Ringnet (offshore),Indian scad,20.0,4.0
2024,12,5101086,Sri Lanka,Gillnet,Gillnet (offshore),Blue shark,326.0,0.1
2024,12,5101086,Sri Lanka,Purse seine | Other,Ringnet (offshore),Rough triggerfish,119.0,1.5
2024,12,5101086,Sri Lanka,Purse seine | Other,Ringnet (offshore),Rainbow runner,119.0,3.2
2024,12,5101086,Sri Lanka,Purse seine | Other,Ringnet (offshore),Indian scad,119.0,25.3
2024,12,5101087,Sri Lanka,Purse seine | Other,Ringnet (offshore),Rough triggerfish,119.0,1.1
2024,12,5101087,Sri Lanka,Purse seine | Other,Ringnet (offshore),Indian scad,119.0,11.2
2024,12,5101088,Sri Lanka,Purse seine | Other,Ringnet (offshore),Rough triggerfish,59.0,0.8
2024,12,5101088,Sri Lanka,Purse seine | Other,Ringnet (offshore),Rainbow runner,59.0,0.1
2024,12,5101088,Sri Lanka,Purse seine | Other,Ringnet (offshore),Indian scad,59.0,5.5
2024,12,5101096,Indonesia,Purse seine | LS,Small purse seine,Dogtooth tuna,15.0,0.76
2024,12,5102077,Sri Lanka,Purse seine | Other,Ringnet (offshore),Rough triggerfish,79.0,1.0
2024,12,5102077,Sri Lanka,Purse seine | Other,Ringnet (offshore),Rainbow runner,79.0,10.6
2024,12,5102077,Sri Lanka,Purse seine | Other,Ringnet (offshore),Indian scad,79.0,20.3
2024,12,5102078,Sri Lanka,Gillnet,Gillnet (offshore),Giant manta,152.0,0.2
2024,12,5102078,Sri Lanka,Purse seine | Other,Ringnet (offshore),Rough triggerfish,119.0,1.0
2024,12,5102078,Sri Lanka,Purse seine | Other,Ringnet (offshore),Rainbow runner,119.0,11.0
2024,12,5102078,Sri Lanka,Purse seine | Other,Ringnet (offshore),Indian scad,119.0,31.0
2024,12,5102079,Sri Lanka,Gillnet,Gillnet (offshore),Giant manta,174.0,0.4
2024,12,5102079,Sri Lanka,Purse seine | Other,Ringnet (offshore),Rough triggerfish,79.0,1.1
2024,12,5102079,Sri Lanka,Purse seine | Other,Ringnet (offshore),Rainbow runner,79.0,1.2
2024,12,5102079,Sri Lanka,Purse seine | Other,Ringnet (offshore),Indian scad,79.0,13.8
2024,12,5102080,Sri Lanka,Purse seine | Other,Ringnet (offshore),Rainbow runner,59.0,1.0
2024,12,5102080,Sri Lanka,Purse seine | Other,Ringnet (offshore),Indian scad,59.0,4.5
2024,12,5102081,Sri Lanka,Purse seine | Other,Ringnet (offshore),Rainbow runner,20.0,0.5
2024,12,5102081,Sri Lanka,Purse seine | Other,Ringnet (offshore),Indian scad,20.0,1.0
2024,12,5102082,Sri Lanka,Purse seine | Other,Ringnet (offshore),Rough triggerfish,20.0,0.1
2024,12,5102082,Sri Lanka,Purse seine | Other,Ringnet (offshore),Indian scad,20.0,5.7
2024,12,5102083,Sri Lanka,Gillnet,Gillnet (offshore),Silky shark,22.0,0.1
2024,12,5102083,Sri Lanka,Purse seine | Other,Ringnet (offshore),Rough triggerfish,40.0,0.1
2024,12,5102083,Sri Lanka,Purse seine | Other,Ringnet (offshore),Indian scad,40.0,7.7
2024,12,5102084,Sri Lanka,Purse seine | Other,Ringnet (offshore),Rough triggerfish,40.0,0.2
2024,12,5102084,Sri Lanka,Purse seine | Other,Ringnet (offshore),Rainbow runner,40.0,3.0
2024,12,5102084,Sri Lanka,Purse seine | Other,Ringnet (offshore),Indian scad,40.0,8.0
2024,12,5102085,Sri Lanka,Purse seine | Other,Ringnet (offshore),Indian scad,40.0,20.0
2024,12,5102086,Sri Lanka,Purse seine | Other,Ringnet (offshore),Indian scad,20.0,4.0
